"Make Id","Model Id","Submodel Id","Trim Id","Mileage Id","Model Year","Make Name","Model Name","Submodel Name","Trim Name","Trim Description","Mileage Fuel Tank Capacity","Mileage Combined Mpg","Mileage Epa City Mpg","Mileage Epa Highway Mpg","Mileage Range City","Mileage Range Highway","Mileage Epa Combined Mpg Electric","Mileage Epa City Mpg Electric","Mileage Epa Highway Mpg Electric","Mileage Range Electric","Mileage Epa Kwh 100 Mi Electric","Mileage Epa Time To Charge Hr 240v Electric","Mileage Battery Capacity Electric","Mileage Created","Mileage Modified"
11,7031,71158,10583,10583,2019,INFINITI,Q60,"Red Sport 400","RED SPORT 400","RED SPORT 400 2dr Coupe (3.0L 6cyl Turbo 7A)",20.0,22,20,27,400,540,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7032,71160,10586,10586,2019,INFINITI,Q70,Luxe,"3.7 LUXE","3.7 LUXE 4dr Sedan AWD (3.7L 6cyl 7A)",20.0,20,18,24,360,480,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7032,71160,10589,10589,2019,INFINITI,Q70,Luxe,"3.7 LUXE","3.7 LUXE 4dr Sedan (3.7L 6cyl 7A)",20.0,21,18,25,360,500,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7032,71159,10587,10587,2019,INFINITI,Q70,"5.6 Luxe","5.6 LUXE","5.6 LUXE 4dr Sedan (5.6L 8cyl 7A)",20.0,19,16,24,320,480,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7032,71159,10590,10590,2019,INFINITI,Q70,"5.6 Luxe","5.6 LUXE","5.6 LUXE 4dr Sedan AWD (5.6L 8cyl 7A)",20.0,18,16,23,320,460,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7084,71161,10588,10588,2019,INFINITI,Q70L,"3.7 Luxe","L 3.7 LUXE","L 3.7 LUXE 4dr Sedan (3.7L 6cyl 7A)",20.0,21,18,25,360,500,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7084,71161,10585,10585,2019,INFINITI,Q70L,"3.7 Luxe","L 3.7 LUXE","L 3.7 LUXE 4dr Sedan AWD (3.7L 6cyl 7A)",20.0,20,18,24,360,480,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7084,71162,10592,10592,2019,INFINITI,Q70L,"5.6 Luxe","L 5.6 LUXE","L 5.6 LUXE 4dr Sedan AWD (5.6L 8cyl 7A)",20.0,18,16,23,320,460,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7084,71162,10591,10591,2019,INFINITI,Q70L,"5.6 Luxe","L 5.6 LUXE","L 5.6 LUXE 4dr Sedan (5.6L 8cyl 7A)",20.0,19,16,24,320,480,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7216,71163,10596,10596,2019,INFINITI,QX30,Essential,ESSENTIAL,"ESSENTIAL 4dr SUV (2.0L 4cyl Turbo 7AM)",13.2,27,24,33,317,436,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7216,71163,10597,10597,2019,INFINITI,QX30,Essential,ESSENTIAL,"ESSENTIAL 4dr SUV AWD (2.0L 4cyl Turbo 7AM)",14.8,25,21,30,311,444,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7216,71164,10594,10594,2019,INFINITI,QX30,Luxe,LUXE,"LUXE 4dr SUV (2.0L 4cyl Turbo 7AM)",13.2,27,24,33,317,436,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7216,71164,10595,10595,2019,INFINITI,QX30,Luxe,LUXE,"LUXE 4dr SUV AWD (2.0L 4cyl Turbo 7AM)",14.8,25,21,30,311,444,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7216,71165,10593,10593,2019,INFINITI,QX30,Pure,PURE,"PURE 4dr SUV (2.0L 4cyl Turbo 7AM)",13.2,27,24,33,317,436,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7216,71166,10598,10598,2019,INFINITI,QX30,Sport,SPORT,"SPORT 4dr SUV (2.0L 4cyl Turbo 7AM)",13.2,27,24,33,317,436,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7029,71151,10603,10603,2019,INFINITI,QX50,Essential,ESSENTIAL,"ESSENTIAL 4dr SUV (2.0L 4cyl Turbo CVT)",16.0,27,24,31,384,496,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7029,71151,10604,10604,2019,INFINITI,QX50,Essential,ESSENTIAL,"ESSENTIAL 4dr SUV AWD (2.0L 4cyl Turbo CVT)",16.0,26,24,30,384,480,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7029,71152,10601,10601,2019,INFINITI,QX50,Luxe,LUXE,"LUXE 4dr SUV (2.0L 4cyl Turbo CVT)",16.0,27,24,31,384,496,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7029,71152,10602,10602,2019,INFINITI,QX50,Luxe,LUXE,"LUXE 4dr SUV AWD (2.0L 4cyl Turbo CVT)",16.0,26,24,30,384,480,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7029,71153,10599,10599,2019,INFINITI,QX50,Pure,PURE,"PURE 4dr SUV (2.0L 4cyl Turbo CVT)",16.0,27,24,31,384,496,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7029,71153,10600,10600,2019,INFINITI,QX50,Pure,PURE,"PURE 4dr SUV AWD (2.0L 4cyl Turbo CVT)",16.0,26,24,30,384,480,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7030,71154,10610,10610,2019,INFINITI,QX60,Luxe,LUXE,"LUXE 4dr SUV (3.5L 6cyl CVT)",19.5,22,20,27,390,527,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7030,71154,10609,10609,2019,INFINITI,QX60,Luxe,LUXE,"LUXE 4dr SUV (3.5L 6cyl CVT)",19.5,22,20,27,390,527,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7030,71154,10611,10611,2019,INFINITI,QX60,Luxe,LUXE,"LUXE 4dr SUV AWD (3.5L 6cyl CVT)",19.5,22,19,26,371,507,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7030,71154,10612,10612,2019,INFINITI,QX60,Luxe,LUXE,"LUXE 4dr SUV AWD (3.5L 6cyl CVT)",19.5,22,19,26,371,507,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7030,71155,10608,10608,2019,INFINITI,QX60,Pure,PURE,"PURE 4dr SUV AWD (3.5L 6cyl CVT)",19.5,22,19,26,371,507,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7030,71155,10607,10607,2019,INFINITI,QX60,Pure,PURE,"PURE 4dr SUV AWD (3.5L 6cyl CVT)",19.5,22,19,26,371,507,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7030,71155,10606,10606,2019,INFINITI,QX60,Pure,PURE,"PURE 4dr SUV (3.5L 6cyl CVT)",19.5,22,20,27,390,527,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7030,71155,10605,10605,2019,INFINITI,QX60,Pure,PURE,"PURE 4dr SUV (3.5L 6cyl CVT)",19.5,22,20,27,390,527,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7027,71144,10615,10615,2019,INFINITI,QX80,Limited,LIMITED,"LIMITED 4dr SUV 4WD (5.6L 8cyl 7A)",26.0,15,13,19,338,494,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7027,71145,10613,10613,2019,INFINITI,QX80,Luxe,LUXE,"LUXE 4dr SUV (5.6L 8cyl 7A)",26.0,16,14,20,364,520,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
11,7027,71145,10614,10614,2019,INFINITI,QX80,Luxe,LUXE,"LUXE 4dr SUV 4WD (5.6L 8cyl 7A)",26.0,15,13,19,338,494,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7282,71200,10616,10616,2019,Jaguar,E-Pace,Base,P250,"P250 4dr SUV AWD (2.0L 4cyl Turbo 9A)",18.1,24,21,28,380,507,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7282,71204,10617,10617,2019,Jaguar,E-Pace,S,"P250 S","P250 S 4dr SUV AWD (2.0L 4cyl Turbo 9A)",18.1,24,21,28,380,507,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7282,71205,10618,10618,2019,Jaguar,E-Pace,SE,"P250 SE","P250 SE 4dr SUV AWD (2.0L 4cyl Turbo 9A)",18.1,24,21,28,380,507,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7282,71201,10621,10621,2019,Jaguar,E-Pace,"R-Dynamic HSE","P300 R-Dynamic HSE","P300 R-Dynamic HSE 4dr SUV AWD (2.0L 4cyl Turbo 9A)",18.1,23,21,27,380,489,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7282,71202,10619,10619,2019,Jaguar,E-Pace,"R-Dynamic S","P300 R-Dynamic S","P300 R-Dynamic S 4dr SUV AWD (2.0L 4cyl Turbo 9A)",18.1,23,21,27,380,489,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7282,71203,10620,10620,2019,Jaguar,E-Pace,"R-Dynamic SE","P300 R-Dynamic SE","P300 R-Dynamic SE 4dr SUV AWD (2.0L 4cyl Turbo 9A)",18.1,23,21,27,380,489,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71192,10631,10631,2019,Jaguar,F-Pace,Premium,"20d Premium","20d Premium 4dr SUV AWD (2.0L 4cyl Turbodiesel 8A)",15.9,29,26,33,413,525,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71190,10632,10632,2019,Jaguar,F-Pace,PRESTIGE,"20d Prestige","20d Prestige 4dr SUV AWD (2.0L 4cyl Turbodiesel 8A)",15.9,29,26,33,413,525,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71193,10633,10633,2019,Jaguar,F-Pace,R-Sport,"20d R-Sport","20d R-Sport 4dr SUV AWD (2.0L 4cyl Turbodiesel 8A)",15.9,29,26,33,413,525,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71189,10622,10622,2019,Jaguar,F-Pace,Base,25t,"25t 4dr SUV AWD (2.0L 4cyl Turbo 8A)",21.7,24,22,27,477,586,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71192,10623,10623,2019,Jaguar,F-Pace,Premium,"25t Premium","25t Premium 4dr SUV AWD (2.0L 4cyl Turbo 8A)",21.7,24,22,27,477,586,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71190,10625,10625,2019,Jaguar,F-Pace,PRESTIGE,"25t Prestige","25t Prestige 4dr SUV AWD (2.0L 4cyl Turbo 8A)",21.7,24,22,27,477,586,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71193,10627,10627,2019,Jaguar,F-Pace,R-Sport,"25t R-Sport","25t R-Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A)",21.7,24,22,27,477,586,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71191,10630,10630,2019,Jaguar,F-Pace,Portfolio,"30t Portfolio","30t Portfolio 4dr SUV AWD (2.0L 4cyl Turbo 8A)",21.7,24,22,27,477,586,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71192,10624,10624,2019,Jaguar,F-Pace,Premium,"30t Premium","30t Premium 4dr SUV AWD (2.0L 4cyl Turbo 8A)",21.7,24,22,27,477,586,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71190,10626,10626,2019,Jaguar,F-Pace,PRESTIGE,"30t Prestige","30t Prestige 4dr SUV AWD (2.0L 4cyl Turbo 8A)",21.7,24,22,27,477,586,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71193,10628,10628,2019,Jaguar,F-Pace,R-Sport,"30t R-Sport","30t R-Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A)",21.7,24,22,27,477,586,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71194,10629,10629,2019,Jaguar,F-Pace,S,S,"S 4dr SUV AWD (3.0L 6cyl S/C 8A)",21.7,20,18,23,391,499,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7221,71195,10634,10634,2019,Jaguar,F-Pace,SVR,SVR,"SVR 4dr SUV AWD (5.0L 8cyl S/C 8A)",21.7,18,16,21,347,456,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71206,10640,10640,2019,Jaguar,F-Type,Base,"340 HP","340 HP 2dr Coupe (3.0L 6cyl S/C 6M)",18.5,19,16,24,296,444,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71206,10639,10639,2019,Jaguar,F-Type,Base,"340 HP","340 HP 2dr Coupe (3.0L 6cyl S/C 8A)",18.5,23,20,28,370,518,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71206,10638,10638,2019,Jaguar,F-Type,Base,"340 HP","340 HP 2dr Convertible (3.0L 6cyl S/C 6M)",18.5,19,16,24,296,444,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71206,10637,10637,2019,Jaguar,F-Type,Base,"340 HP","340 HP 2dr Convertible (3.0L 6cyl S/C 8A)",18.5,23,20,28,370,518,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71206,10648,10648,2019,Jaguar,F-Type,Base,"380 HP","380 HP 2dr Coupe AWD (3.0L 6cyl S/C 8A)",18.5,21,18,26,333,481,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71206,10645,10645,2019,Jaguar,F-Type,Base,"380 HP","380 HP 2dr Convertible (3.0L 6cyl S/C 8A)",18.5,22,19,27,352,500,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71208,10646,10646,2019,Jaguar,F-Type,R-Dynamic,"380 HP","380 HP 2dr Coupe (3.0L 6cyl S/C 8A)",18.5,22,19,27,352,500,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71208,10647,10647,2019,Jaguar,F-Type,R-Dynamic,"380 HP","380 HP 2dr Convertible AWD (3.0L 6cyl S/C 8A)",18.5,21,18,26,333,481,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71206,10636,10636,2019,Jaguar,F-Type,Base,Base,"2dr Convertible (2.0L 4cyl Turbo 8A)",18.5,26,23,30,426,555,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71206,10635,10635,2019,Jaguar,F-Type,Base,Base,"2dr Coupe (2.0L 4cyl Turbo 8A)",18.5,26,23,30,426,555,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71207,10651,10651,2019,Jaguar,F-Type,R,R,"R 2dr Coupe AWD (5.0L 8cyl S/C 8A)",18.5,18,15,23,278,426,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71207,10652,10652,2019,Jaguar,F-Type,R,R,"R 2dr Convertible AWD (5.0L 8cyl S/C 8A)",18.5,18,15,23,278,426,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71208,10649,10649,2019,Jaguar,F-Type,R-Dynamic,R-Dynamic,"R-Dynamic 2dr Coupe AWD (3.0L 6cyl S/C 8A)",18.5,21,18,26,333,481,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71208,10650,10650,2019,Jaguar,F-Type,R-Dynamic,R-Dynamic,"R-Dynamic 2dr Convertible AWD (3.0L 6cyl S/C 8A)",18.5,21,18,26,333,481,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71208,10644,10644,2019,Jaguar,F-Type,R-Dynamic,R-Dynamic,"R-Dynamic 2dr Convertible (3.0L 6cyl S/C 8A)",18.5,22,19,27,352,500,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71208,10643,10643,2019,Jaguar,F-Type,R-Dynamic,R-Dynamic,"R-Dynamic 2dr Convertible (3.0L 6cyl S/C 6M)",18.5,18,15,24,278,444,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71208,10642,10642,2019,Jaguar,F-Type,R-Dynamic,R-Dynamic,"R-Dynamic 2dr Coupe (3.0L 6cyl S/C 8A)",18.5,22,19,27,352,500,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71208,10641,10641,2019,Jaguar,F-Type,R-Dynamic,R-Dynamic,"R-Dynamic 2dr Coupe (3.0L 6cyl S/C 6M)",18.5,18,15,24,278,444,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71209,10654,10654,2019,Jaguar,F-Type,SVR,SVR,"SVR 2dr Convertible AWD (5.0L 8cyl S/C 8A)",18.5,18,16,24,296,444,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7034,71209,10653,10653,2019,Jaguar,F-Type,SVR,SVR,"SVR 2dr Coupe AWD (5.0L 8cyl S/C 8A)",18.5,18,16,24,296,444,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7347,71196,10655,10655,2019,Jaguar,I-Pace,"First Edition","EV400 First Edition","EV400 First Edition 4dr Hatchback AWD (electric DD)",,,,,,,76,80,72,234,44,13.0,90,"6/29/23, 9:02 PM","6/29/23, 9:25 PM"
12,7347,71197,10657,10657,2019,Jaguar,I-Pace,HSE,"EV400 HSE","EV400 HSE 4dr Hatchback AWD (electric DD)",,,,,,,76,80,72,234,44,13.0,90,"6/29/23, 9:02 PM","6/29/23, 9:25 PM"
12,7347,71198,10658,10658,2019,Jaguar,I-Pace,S,"EV400 S","EV400 S 4dr Hatchback AWD (electric DD)",,,,,,,76,80,72,234,44,13.0,90,"6/29/23, 9:02 PM","6/29/23, 9:25 PM"
12,7347,71199,10656,10656,2019,Jaguar,I-Pace,SE,"EV400 SE","EV400 SE 4dr Hatchback AWD (electric DD)",,,,,,,76,80,72,234,44,13.0,90,"6/29/23, 9:02 PM","6/29/23, 9:25 PM"
12,7222,71218,10682,10682,2019,Jaguar,XE,Base,20d,"20d 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A)",14.8,34,30,40,444,592,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71218,10681,10681,2019,Jaguar,XE,Base,20d,"20d 4dr Sedan (2.0L 4cyl Turbodiesel 8A)",14.8,36,32,42,474,622,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71219,10689,10689,2019,Jaguar,XE,"Landmark Edition","20d Landmark","20d Landmark 4dr Sedan (2.0L 4cyl Turbodiesel 8A)",14.8,36,32,42,474,622,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71219,10690,10690,2019,Jaguar,XE,"Landmark Edition","20d Landmark","20d Landmark 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A)",14.8,34,30,40,444,592,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71222,10683,10683,2019,Jaguar,XE,Premium,"20d Premium","20d Premium 4dr Sedan (2.0L 4cyl Turbodiesel 8A)",14.8,36,32,42,474,622,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71222,10684,10684,2019,Jaguar,XE,Premium,"20d Premium","20d Premium 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A)",14.8,34,30,40,444,592,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71220,10686,10686,2019,Jaguar,XE,PRESTIGE,"20d Prestige","20d Prestige 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A)",14.8,34,30,40,444,592,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71220,10685,10685,2019,Jaguar,XE,PRESTIGE,"20d Prestige","20d Prestige 4dr Sedan (2.0L 4cyl Turbodiesel 8A)",14.8,36,32,42,474,622,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71223,10687,10687,2019,Jaguar,XE,R-Sport,"20d R-Sport","20d R-Sport 4dr Sedan (2.0L 4cyl Turbodiesel 8A)",14.8,36,32,42,474,622,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71223,10688,10688,2019,Jaguar,XE,R-Sport,"20d R-Sport","20d R-Sport 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A)",14.8,34,30,40,444,592,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71218,10660,10660,2019,Jaguar,XE,Base,25t,"25t 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,28,24,34,398,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71218,10659,10659,2019,Jaguar,XE,Base,25t,"25t 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,28,25,34,415,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71219,10671,10671,2019,Jaguar,XE,"Landmark Edition","25t Landmark","25t Landmark 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,28,25,34,415,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71219,10672,10672,2019,Jaguar,XE,"Landmark Edition","25t Landmark","25t Landmark 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,28,24,34,398,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71222,10662,10662,2019,Jaguar,XE,Premium,"25t Premium","25t Premium 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,28,24,34,398,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71222,10661,10661,2019,Jaguar,XE,Premium,"25t Premium","25t Premium 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,28,25,34,415,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71220,10665,10665,2019,Jaguar,XE,PRESTIGE,"25t Prestige","25t Prestige 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,28,25,34,415,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71220,10666,10666,2019,Jaguar,XE,PRESTIGE,"25t Prestige","25t Prestige 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,28,24,34,398,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71223,10670,10670,2019,Jaguar,XE,R-Sport,"25t R-Sport","25t R-Sport 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,28,24,34,398,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71223,10669,10669,2019,Jaguar,XE,R-Sport,"25t R-Sport","25t R-Sport 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,28,25,34,415,564,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71217,10676,10676,2019,Jaguar,XE,"300 Sport","300 Sport Limited Edition","300 Sport Limited Edition 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,25,22,30,365,498,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71217,10675,10675,2019,Jaguar,XE,"300 Sport","300 Sport Limited Edition","300 Sport Limited Edition 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,27,24,32,398,531,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71221,10679,10679,2019,Jaguar,XE,Portfolio,"30t Portfolio Limited Edition","30t Portfolio Limited Edition 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,27,24,32,398,531,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71221,10680,10680,2019,Jaguar,XE,Portfolio,"30t Portfolio Limited Edition","30t Portfolio Limited Edition 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,25,22,30,365,498,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71222,10664,10664,2019,Jaguar,XE,Premium,"30t Premium","30t Premium 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,25,22,30,365,498,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71222,10663,10663,2019,Jaguar,XE,Premium,"30t Premium","30t Premium 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,27,24,32,398,531,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71220,10667,10667,2019,Jaguar,XE,PRESTIGE,"30t Prestige","30t Prestige 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,27,24,32,398,531,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71220,10668,10668,2019,Jaguar,XE,PRESTIGE,"30t Prestige","30t Prestige 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,25,22,30,365,498,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71223,10674,10674,2019,Jaguar,XE,R-Sport,"30t R-Sport","30t R-Sport 4dr Sedan AWD (2.0L 4cyl Turbo 8A)",16.6,25,22,30,365,498,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71223,10673,10673,2019,Jaguar,XE,R-Sport,"30t R-Sport","30t R-Sport 4dr Sedan (2.0L 4cyl Turbo 8A)",16.6,27,24,32,398,531,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71224,10678,10678,2019,Jaguar,XE,S,S,"S 4dr Sedan AWD (3.0L 6cyl S/C 8A)",16.6,23,20,29,332,481,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71224,10677,10677,2019,Jaguar,XE,S,S,"S 4dr Sedan (3.0L 6cyl S/C 8A)",16.6,24,21,30,349,498,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,7222,71225,10691,10691,2019,Jaguar,XE,"SV Project 8","SV Project 8","SV Project 8 4dr Sedan AWD (5.0L 8cyl S/C 8A)",16.6,18,16,22,266,365,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,6749,71213,10705,10705,2019,Jaguar,XF,Premium,"20d Premium","20d Premium 4dr Sedan (2.0L 4cyl Turbodiesel 8A)",17.4,35,31,42,539,731,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
12,6749,71213,10706,10706,2019,Jaguar,XF,Premium,"20d Premium","20d Premium 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A)",17.4,34,30,40,522,696,,,,,,,,"6/29/23, 9:02 PM","3/6/25, 7:42 PM"
